series,ts,value,version
dendrometer1_ch3,03.06.19 14:00,8233.585612,1
dendrometer1_ch3,03.06.19 14:10,8232.364909,1
dendrometer1_ch3,03.06.19 14:20,8231.144206,1
dendrometer1_ch3,03.06.19 14:30,8229.89502,1
dendrometer1_ch3,03.06.19 14:40,8228.120931,1
dendrometer1_ch3,03.06.19 14:50,8227.453613,1
dendrometer1_ch3,03.06.19 15:00,8225.651042,1
dendrometer1_ch3,03.06.19 15:10,8224.458822,1
dendrometer1_ch3,03.06.19 15:20,8223.819987,1
dendrometer1_ch3,03.06.19 15:30,8222.570801,1
dendrometer1_ch3,03.06.19 15:40,8220.825195,1
dendrometer1_ch3,03.06.19 15:50,8220.796712,1
dendrometer1_ch3,03.06.19 16:00,8220.186361,1
dendrometer1_ch3,03.06.19 16:10,8219.576009,1
dendrometer1_ch3,03.06.19 16:20,8218.965658,1
dendrometer1_ch3,03.06.19 16:30,8218.326823,1
dendrometer1_ch3,03.06.19 16:40,8217.134603,1
dendrometer1_ch3,03.06.19 16:50,8216.552734,1
dendrometer1_ch3,03.06.19 17:00,8216.495768,1
dendrometer1_ch3,03.06.19 17:10,8215.275065,1
dendrometer1_ch3,03.06.19 17:20,8214.054362,1
dendrometer1_ch3,03.06.19 17:30,8212.862142,1
dendrometer1_ch3,03.06.19 17:40,8212.25179,1
dendrometer1_ch3,03.06.19 17:50,8211.641439,1
dendrometer1_ch3,03.06.19 18:00,8211.05957,1
dendrometer1_ch3,03.06.19 18:10,8211.031087,1
dendrometer1_ch3,03.06.19 18:20,8210.449219,1
dendrometer1_ch3,03.06.19 18:30,8210.449219,1
dendrometer1_ch3,03.06.19 18:40,8210.449219,1
dendrometer1_ch3,03.06.19 18:50,8210.392253,1
dendrometer1_ch3,03.06.19 19:00,8209.228516,1
dendrometer1_ch3,03.06.19 19:10,8209.200033,1
dendrometer1_ch3,03.06.19 19:20,8208.618164,1
dendrometer1_ch3,03.06.19 19:30,8208.618164,1
dendrometer1_ch3,03.06.19 19:40,8208.618164,1
dendrometer1_ch3,03.06.19 19:50,8208.646647,1
dendrometer1_ch3,03.06.19 20:00,8209.200033,1
dendrometer1_ch3,03.06.19 20:10,8208.618164,1
dendrometer1_ch3,03.06.19 20:20,8208.618164,1
dendrometer1_ch3,03.06.19 20:30,8208.646647,1
dendrometer1_ch3,03.06.19 20:40,8209.228516,1
dendrometer1_ch3,03.06.19 20:50,8209.228516,1
dendrometer1_ch3,03.06.19 21:00,8209.228516,1
dendrometer1_ch3,03.06.19 21:10,8209.228516,1
dendrometer1_ch3,03.06.19 21:20,8209.228516,1
dendrometer1_ch3,03.06.19 21:30,8209.228516,1
dendrometer1_ch3,03.06.19 21:40,8209.228516,1
dendrometer1_ch3,03.06.19 21:50,8209.228516,1
dendrometer1_ch3,03.06.19 22:00,8209.228516,1
dendrometer1_ch3,03.06.19 22:10,8209.228516,1
dendrometer1_ch3,03.06.19 22:20,8209.228516,1
dendrometer1_ch3,03.06.19 22:30,8209.228516,1
dendrometer1_ch3,03.06.19 22:40,8209.228516,1
dendrometer1_ch3,03.06.19 22:50,8209.228516,1
dendrometer1_ch3,03.06.19 23:00,8209.228516,1
dendrometer1_ch3,03.06.19 23:10,8209.228516,1
dendrometer1_ch3,03.06.19 23:20,8209.228516,1
dendrometer1_ch3,03.06.19 23:30,8209.228516,1
dendrometer1_ch3,03.06.19 23:40,8209.228516,1
dendrometer1_ch3,03.06.19 23:50,8209.228516,1
dendrometer1_ch3,04.06.19 00:00,8209.228516,1
dendrometer1_ch3,04.06.19 00:10,8209.228516,1
dendrometer1_ch3,04.06.19 00:20,8209.228516,1
dendrometer1_ch3,04.06.19 00:30,8209.228516,1
dendrometer1_ch3,04.06.19 00:40,8209.228516,1
dendrometer1_ch3,04.06.19 00:50,8209.228516,1
dendrometer1_ch3,04.06.19 01:00,8209.228516,1
dendrometer1_ch3,04.06.19 01:10,8209.228516,1
dendrometer1_ch3,04.06.19 01:20,8209.228516,1
dendrometer1_ch3,04.06.19 01:30,8209.228516,1
dendrometer1_ch3,04.06.19 01:40,8209.228516,1
dendrometer1_ch3,04.06.19 01:50,8209.228516,1
dendrometer1_ch3,04.06.19 02:00,8209.228516,1
dendrometer1_ch3,04.06.19 02:10,8209.228516,1
dendrometer1_ch3,04.06.19 02:20,8209.228516,1
dendrometer1_ch3,04.06.19 02:30,8209.228516,1
dendrometer1_ch3,04.06.19 02:40,8209.228516,1
dendrometer1_ch3,04.06.19 02:50,8209.257967,1
dendrometer1_ch3,04.06.19 03:00,8209.838867,1
dendrometer1_ch3,04.06.19 03:10,8209.838867,1
dendrometer1_ch3,04.06.19 03:20,8209.838867,1
dendrometer1_ch3,04.06.19 03:30,8209.838867,1
dendrometer1_ch3,04.06.19 03:40,8209.838867,1
dendrometer1_ch3,04.06.19 03:50,8209.838867,1
dendrometer1_ch3,04.06.19 04:00,8209.838867,1
dendrometer1_ch3,04.06.19 04:10,8209.838867,1
dendrometer1_ch3,04.06.19 04:20,8209.86735,1
dendrometer1_ch3,04.06.19 04:30,8210.449219,1
dendrometer1_ch3,04.06.19 04:40,8210.449219,1
dendrometer1_ch3,04.06.19 04:50,8210.477702,1
dendrometer1_ch3,04.06.19 05:00,8211.05957,1
dendrometer1_ch3,04.06.19 05:10,8211.230469,1
dendrometer1_ch3,04.06.19 05:20,8214.949925,1
dendrometer1_ch3,04.06.19 05:30,8219.751994,1
dendrometer1_ch3,04.06.19 05:40,8222.862752,1
dendrometer1_ch3,04.06.19 05:50,8226.899211,1
dendrometer1_ch3,04.06.19 06:00,8226.288859,1
dendrometer1_ch3,04.06.19 06:10,8225.708008,1
dendrometer1_ch3,04.06.19 06:20,8225.708008,1
dendrometer1_ch3,04.06.19 06:30,8225.708008,1
dendrometer1_ch3,04.06.19 06:40,8225.767008,1
dendrometer1_ch3,04.06.19 06:50,8227.017065,1
dendrometer1_ch3,04.06.19 07:00,8228.759766,1
dendrometer1_ch3,04.06.19 07:10,8228.702799,1
